  22   1  20   0  2.03871091E+02
  23   1  20   0  1.72873745E+02
  24   1  20   0  1.47976496E+02
  25   1  20   0  1.27939223E+02
  26   1  20   0  1.11591793E+02
  27   1  20   0  9.80735987E+01
  28   1  20   0  8.67623104E+01
  29   1  20   0  7.72010757E+01
  30   1  20   0  6.90478266E+01
  21   0   2   1  1.66021044E+04
  21   0   3   1  1.09883363E+04
  21   0   4   1  7.30430985E+03
  21   0   5   1  5.11406705E+03
  21   0   6   1  3.75388017E+03
  21   0   7   1  2.86468328E+03
  21   0   8   1  2.25686345E+03
  21   0   9   1  1.82575831E+03
  21   0  10   1  1.51061969E+03
  21   0  11   1  1.27453058E+03
  21   0  12   1  1.09415873E+03
  21   0  13   1  9.54272128E+02
  21   0  14   1  8.44674302E+02
  21   0  15   1  7.58434144E+02
  21   0  16   1  6.90839274E+02
  21   0  17   1  6.38768316E+02
  21   0  18   1  6.00245750E+02
  21   0  19   1  5.73447407E+02
  21   0  20   1  5.47398718E+02
  21   0  21   1  2.34625119E-13
  22   1  21   0  1.86189481E+02
  23   1  21   0  1.60446010E+02
  24   1  21   0  1.36661723E+02
  25   1  21   0  1.17474908E+02
  26   1  21   0  1.01971143E+02
  27   1  21   0  8.92726092E+01
  28   1  21   0  7.87315177E+01
  29   1  21   0  6.98785598E+01
  30   1  21   0  6.23685695E+01
  22   0   2   1  1.44356701E+04
  22   0   3   1  9.55123918E+03
  22   0   4   1  6.34599287E+03
  22   0   5   1  4.44031903E+03
  22   0   6   1  3.25675122E+03
  22   0   7   1  2.48289542E+03
  22   0   8   1  1.95377862E+03
  22   0   9   1  1.57833119E+03
  22   0  10   1  1.30368440E+03
  22   0  11   1  1.09769723E+03
  22   0  12   1  9.40039065E+02
  22   0  13   1  8.17414351E+02
  22   0  14   1  7.20890023E+02
  22   0  15   1  6.44345613E+02
  22   0  16   1  5.83549022E+02
  22   0  17   1  5.35598578E+02
  22   0  18   1  4.98585436E+02
  22   0  19   1  4.71337112E+02
  22   0  20   1  4.52687809E+02
  22   0  21   1  4.34111529E+02
  22   0  22   1  1.85869614E-13
  23   1  22   0  1.47515263E+02
  24   1  22   0  1.27660843E+02
  25   1  22   0  1.09182957E+02
  26   1  22   0  9.42188166E+01
  27   1  22   0  8.20834607E+01
  28   1  22   0  7.21085275E+01
  29   1  22   0  6.37994318E+01
  30   1  22   0  5.67973414E+01
  23   0   2   1  1.26304901E+04
  23   0   3   1  8.35440621E+03
  23   0   4   1  5.54848935E+03
  23   0   5   1  3.88018350E+03
  23   0   6   1  2.84396791E+03
  23   0   7   1  2.16637432E+03
  23   0   8   1  1.70298211E+03
  23   0   9   1  1.37406216E+03
  23   0  10   1  1.13332304E+03
  23   0  11   1  9.52615041E+02
  23   0  12   1  8.14122490E+02
  23   0  13   1  7.06181475E+02
  23   0  14   1  6.20937161E+02
  23   0  15   1  5.52981882E+02
  23   0  16   1  4.98538398E+02
  23   0  17   1  4.54960266E+02
  23   0  18   1  4.20426926E+02
  23   0  19   1  3.93758546E+02
  23   0  20   1  3.74264391E+02
  23   0  21   1  3.61191225E+02
  23   0  22   1  3.47822082E+02
  23   0  23   1  1.48769577E-13
  24   1  23   0  1.18090603E+02
  25   1  23   0  1.02595008E+02
  26   1  23   0  8.80759601E+01
  27   1  23   0  7.62767814E+01
  28   1  23   0  6.66770003E+01
  29   1  23   0  5.87608653E+01
  30   1  23   0  5.21457962E+01
  24   0   2   1  1.11142732E+04
  24   0   3   1  7.34961622E+03
  24   0   4   1  4.87938892E+03
  24   0   5   1  3.41063670E+03
  24   0   6   1  2.49831802E+03
  24   0   7   1  1.90168590E+03
  24   0   8   1  1.49359742E+03
  24   0   9   1  1.20385860E+03
  24   0  10   1  9.91710269E+02
  24   0  11   1  8.32362437E+02
  24   0  12   1  7.10119954E+02
  24   0  13   1  6.14699638E+02
  24   0  14   1  5.39166248E+02
  24   0  15   1  4.78730858E+02
  24   0  16   1  4.30027809E+02
  24   0  17   1  3.90668537E+02
  24   0  18   1  3.58964081E+02
  24   0  19   1  3.33754375E+02
  24   0  20   1  3.14306399E+02
  24   0  21   1  3.00221989E+02
  24   0  22   1  2.91010885E+02
  24   0  23   1  2.81315489E+02
  24   0  24   1  1.20199958E-13
  25   1  24   0  9.54349792E+01
  26   1  24   0  8.32090944E+01
  27   1  24   0  7.16816634E+01
  28   1  24   0  6.22842121E+01
  29   1  24   0  5.46160465E+01
  30   1  24   0  4.82742906E+01
  25   0   2   1  9.83142089E+03
  25   0   3   1  6.49981877E+03
  25   0   4   1  4.31382372E+03
  25   0   5   1  3.01404540E+03
  25   0   6   1  2.20665033E+03
  25   0   7   1  1.67859617E+03
  25   0   8   1  1.31736956E+03
  25   0   9   1  1.06085119E+03
  25   0  10   1  8.72967989E+02
  25   0  11   1  7.31777321E+02
  25   0  12   1  6.23383208E+02
  25   0  13   1  5.38676712E+02
  25   0  14   1  4.71508556E+02
  25   0  15   1  4.17624342E+02
  25   0  16   1  3.74022604E+02
  25   0  17   1  3.38556657E+02
  25   0  18   1  3.09683825E+02
  25   0  19   1  2.86307015E+02
  25   0  20   1  2.67678192E+02
  25   0  21   1  2.53342455E+02
  25   0  22   1  2.43080687E+02
